IdZdarzenia;Data;IdOsoby;IdWykroczenia
3063;2023-08-11;745;3
3064;2023-08-12;775;6
3065;2023-08-12;335;3
3066;2023-08-12;554;6
3067;2023-08-12;842;3
3068;2023-08-12;384;1
3069;2023-08-12;798;2
3070;2023-08-12;954;1
3071;2023-08-12;15;4
3072;2023-08-12;689;6
3073;2023-08-12;625;4
3074;2023-08-12;515;5
3075;2023-08-13;66;2
3076;2023-08-13;91;4
3077;2023-08-13;105;4
3078;2023-08-13;520;3
3079;2023-08-13;799;2
3080;2023-08-13;804;1
3081;2023-08-13;952;2
3082;2023-08-13;601;6
3083;2023-08-13;836;5
3084;2023-08-13;19;4
3085;2023-08-13;611;1
3086;2023-08-13;827;6
3087;2023-08-14;402;5
3088;2023-08-14;588;4
3089;2023-08-14;305;5
3090;2023-08-14;76;3
3091;2023-08-14;212;5
3092;2023-08-14;649;6
3093;2023-08-14;293;5
3094;2023-08-14;371;6
3095;2023-08-14;251;4
3096;2023-08-14;267;1
3097;2023-08-14;426;5
3098;2023-08-14;547;5
3099;2023-08-14;72;2
3100;2023-08-14;566;4
3101;2023-08-14;681;4
3102;2023-08-14;704;2
3103;2023-08-14;432;6
3104;2023-08-14;703;6
3105;2023-08-15;901;5
3106;2023-08-15;509;1
3107;2023-08-15;447;3
3108;2023-08-15;310;4
3109;2023-08-15;722;4
3110;2023-08-15;624;6
3111;2023-08-15;576;2
3112;2023-08-15;448;2
3113;2023-08-15;989;1
3114;2023-08-15;687;3
3115;2023-08-15;427;2
3116;2023-08-15;504;3
3117;2023-08-15;183;3
3118;2023-08-15;975;1
3119;2023-08-15;449;6
3120;2023-08-15;368;4
3121;2023-08-15;575;1
3122;2023-08-15;302;5
3123;2023-08-16;715;4
3124;2023-08-16;162;3
3125;2023-08-16;498;5
3126;2023-08-16;497;1
3127;2023-08-16;203;3
3128;2023-08-16;495;2
3129;2023-08-16;890;1
3130;2023-08-16;73;1
3131;2023-08-16;690;3
3132;2023-08-17;803;3
3133;2023-08-17;681;4
3134;2023-08-17;201;3
3135;2023-08-17;121;5
3136;2023-08-17;54;5
3137;2023-08-17;788;6
3138;2023-08-17;447;3
3139;2023-08-17;196;5
3140;2023-08-17;652;6
3141;2023-08-17;698;4
3142;2023-08-17;216;1
3143;2023-08-18;467;5
3144;2023-08-18;219;6
3145;2023-08-18;140;3
3146;2023-08-18;486;1
3147;2023-08-18;944;5
3148;2023-08-18;62;5
3149;2023-08-18;273;4
3150;2023-08-18;69;2
3151;2023-08-18;911;2
3152;2023-08-19;384;6
3153;2023-08-19;738;4
3154;2023-08-19;374;3
3155;2023-08-19;858;6
3156;2023-08-19;769;3
3157;2023-08-19;33;3
3158;2023-08-19;593;2
3159;2023-08-19;543;3
3160;2023-08-19;266;6
3161;2023-08-19;653;4
3162;2023-08-19;40;4
3163;2023-08-19;774;6
3164;2023-08-20;838;5
3165;2023-08-20;212;4
3166;2023-08-20;25;1
3167;2023-08-20;62;5
3168;2023-08-20;615;1
3169;2023-08-20;209;1
3170;2023-08-20;682;1
3171;2023-08-20;47;5
3172;2023-08-20;397;6
3173;2023-08-20;494;1
3174;2023-08-20;164;5
3175;2023-08-20;818;4
3176;2023-08-20;970;4
3177;2023-08-20;970;1
3178;2023-08-20;197;2
3179;2023-08-20;896;1
3180;2023-08-20;109;3
3181;2023-08-20;370;4
3182;2023-08-20;222;4
3183;2023-08-21;432;1
3184;2023-08-21;109;6
3185;2023-08-21;76;2
3186;2023-08-21;95;1
3187;2023-08-21;156;4
3188;2023-08-21;972;6
3189;2023-08-21;184;6
3190;2023-08-21;813;6
3191;2023-08-21;134;3
3192;2023-08-21;490;5
3193;2023-08-21;915;4
3194;2023-08-21;527;1
3195;2023-08-21;12;4
3196;2023-08-21;251;6
3197;2023-08-21;512;3
3198;2023-08-21;49;3
3199;2023-08-21;144;1
3200;2023-08-21;982;1
3201;2023-08-21;318;3
3202;2023-08-21;883;6
3203;2023-08-21;303;5
3204;2023-08-22;426;2
3205;2023-08-22;46;3
3206;2023-08-22;586;1
3207;2023-08-22;460;6
3208;2023-08-22;757;1
3209;2023-08-22;712;3
3210;2023-08-22;118;4
3211;2023-08-22;329;2
3212;2023-08-22;787;1
3213;2023-08-22;364;6
3214;2023-08-22;436;2
3215;2023-08-22;384;3
3216;2023-08-22;346;2
3217;2023-08-22;911;1
3218;2023-08-22;62;5
3219;2023-08-23;402;2
3220;2023-08-23;969;6
3221;2023-08-23;504;3
3222;2023-08-23;473;3
3223;2023-08-23;10;6
3224;2023-08-23;106;2
3225;2023-08-23;281;1
3226;2023-08-23;2;4
3227;2023-08-23;52;2
3228;2023-08-23;189;5
3229;2023-08-23;114;1
3230;2023-08-23;206;3
3231;2023-08-23;557;2
3232;2023-08-23;298;4
3233;2023-08-23;170;1
3234;2023-08-23;188;5
3235;2023-08-23;16;3
3236;2023-08-23;602;5
3237;2023-08-24;871;3
3238;2023-08-24;86;4
3239;2023-08-24;501;4
3240;2023-08-24;840;5
3241;2023-08-24;570;4
3242;2023-08-24;412;6
3243;2023-08-24;910;4
3244;2023-08-24;21;4
3245;2023-08-24;413;5
3246;2023-08-25;243;2
3247;2023-08-25;202;4
3248;2023-08-25;237;1
3249;2023-08-25;959;2
3250;2023-08-25;522;5
3251;2023-08-25;552;5
3252;2023-08-25;68;3
3253;2023-08-25;215;5
3254;2023-08-25;986;1
3255;2023-08-25;106;1
3256;2023-08-25;157;3
3257;2023-08-25;319;5
3258;2023-08-25;493;2
3259;2023-08-25;928;2
3260;2023-08-25;696;2
3261;2023-08-25;781;1
3262;2023-08-26;860;1
3263;2023-08-26;482;3
3264;2023-08-26;762;2
3265;2023-08-26;717;2
3266;2023-08-26;734;3
3267;2023-08-26;990;4
3268;2023-08-26;577;1
3269;2023-08-26;555;3
3270;2023-08-26;796;1
3271;2023-08-26;666;5
3272;2023-08-26;118;2
3273;2023-08-26;78;4
3274;2023-08-27;649;6
3275;2023-08-27;846;3
3276;2023-08-27;215;1
3277;2023-08-27;107;5
3278;2023-08-27;990;3
3279;2023-08-27;216;4
3280;2023-08-27;278;5
3281;2023-08-27;756;6
3282;2023-08-27;823;4
3283;2023-08-27;646;6
3284;2023-08-27;506;4
3285;2023-08-27;891;5
3286;2023-08-27;918;6
3287;2023-08-27;886;2
3288;2023-08-27;783;5
3289;2023-08-28;659;4
3290;2023-08-28;499;1
3291;2023-08-28;862;5
3292;2023-08-28;408;4
3293;2023-08-28;14;2
3294;2023-08-28;904;1
3295;2023-08-28;431;6
3296;2023-08-28;806;3
3297;2023-08-28;527;2
3298;2023-08-28;522;6
3299;2023-08-28;791;4
3300;2023-08-28;125;3
3301;2023-08-29;455;3
3302;2023-08-29;423;4
3303;2023-08-29;915;6
3304;2023-08-29;391;5
3305;2023-08-29;994;2
3306;2023-08-29;943;3
3307;2023-08-29;565;6
3308;2023-08-29;415;5
3309;2023-08-29;554;4
3310;2023-08-29;819;4
3311;2023-08-29;820;1
3312;2023-08-29;561;3
3313;2023-08-29;926;6
3314;2023-08-29;546;3
3315;2023-08-29;343;1
3316;2023-08-29;865;4
3317;2023-08-29;370;4
3318;2023-08-30;653;5
3319;2023-08-30;347;5
3320;2023-08-30;497;1
3321;2023-08-30;602;3
3322;2023-08-30;184;2
3323;2023-08-30;683;6
3324;2023-08-30;335;5
3325;2023-08-30;663;5
3326;2023-08-30;284;1
3327;2023-08-30;441;1
3328;2023-08-30;712;4
3329;2023-08-30;463;2
3330;2023-08-30;749;5
3331;2023-08-30;827;4
3332;2023-08-30;584;6
3333;2023-08-30;923;4
3334;2023-08-30;107;4
3335;2023-08-31;978;5
3336;2023-08-31;642;1
3337;2023-08-31;586;2
3338;2023-08-31;849;5
3339;2023-08-31;435;4
3340;2023-08-31;199;5
3341;2023-08-31;257;6
3342;2023-08-31;531;2
3343;2023-08-31;929;6
3344;2023-08-31;244;5
3345;2023-09-01;475;1
3346;2023-09-01;737;5
3347;2023-09-01;517;6
3348;2023-09-01;928;6
3349;2023-09-01;523;1
3350;2023-09-01;432;2
3351;2023-09-01;85;5
3352;2023-09-01;180;5
3353;2023-09-01;394;6
3354;2023-09-01;392;4
3355;2023-09-01;33;6
3356;2023-09-01;154;5
3357;2023-09-01;51;6
3358;2023-09-02;228;5
3359;2023-09-02;750;4
3360;2023-09-02;303;1
3361;2023-09-02;498;3
3362;2023-09-02;864;5
3363;2023-09-02;652;6
3364;2023-09-02;680;6
3365;2023-09-02;245;4
3366;2023-09-02;172;6
3367;2023-09-02;36;5
3368;2023-09-02;643;2
3369;2023-09-02;366;2
3370;2023-09-02;730;3
3371;2023-09-02;107;1
3372;2023-09-03;81;2
3373;2023-09-03;409;6
3374;2023-09-03;101;4
3375;2023-09-03;194;6
3376;2023-09-03;582;2
3377;2023-09-03;132;3
3378;2023-09-03;580;1
3379;2023-09-03;158;5
3380;2023-09-03;188;3
3381;2023-09-03;623;4
3382;2023-09-03;184;6
3383;2023-09-03;241;6
3384;2023-09-03;411;3
3385;2023-09-03;47;5
3386;2023-09-04;428;1
3387;2023-09-04;701;4
3388;2023-09-04;114;4
3389;2023-09-04;393;1
3390;2023-09-04;404;1
3391;2023-09-04;417;5
3392;2023-09-04;216;5
3393;2023-09-04;163;4
3394;2023-09-04;202;6
3395;2023-09-04;797;1
3396;2023-09-05;292;4
3397;2023-09-05;904;4
3398;2023-09-05;574;5
3399;2023-09-05;730;5
3400;2023-09-05;453;5
3401;2023-09-05;585;6
3402;2023-09-05;434;1
3403;2023-09-05;521;3
3404;2023-09-05;608;5
3405;2023-09-05;53;1
3406;2023-09-05;388;1
3407;2023-09-05;567;1
3408;2023-09-05;78;5
3409;2023-09-05;183;4
3410;2023-09-05;114;6
3411;2023-09-05;207;6
3412;2023-09-05;150;6
3413;2023-09-05;920;4
3414;2023-09-06;660;4
3415;2023-09-06;533;1
3416;2023-09-06;404;6
3417;2023-09-06;155;1
3418;2023-09-06;809;5
3419;2023-09-06;481;3
3420;2023-09-06;935;4
3421;2023-09-06;188;2
3422;2023-09-06;169;5
3423;2023-09-06;756;5
3424;2023-09-06;775;6
3425;2023-09-06;726;1
3426;2023-09-06;316;3
3427;2023-09-07;386;2
3428;2023-09-07;221;4
3429;2023-09-07;533;4
3430;2023-09-07;685;6
3431;2023-09-07;352;4
3432;2023-09-07;394;2
3433;2023-09-07;878;1
3434;2023-09-07;240;5
3435;2023-09-07;916;4
3436;2023-09-07;152;4
3437;2023-09-07;426;6
3438;2023-09-07;303;2
3439;2023-09-08;390;4
3440;2023-09-08;371;4
3441;2023-09-08;753;6
3442;2023-09-08;892;4
3443;2023-09-08;205;4
3444;2023-09-08;716;5
3445;2023-09-08;292;2
3446;2023-09-08;250;1
3447;2023-09-08;81;1
3448;2023-09-08;878;3
3449;2023-09-08;26;6
3450;2023-09-08;353;3
3451;2023-09-08;759;6
3452;2023-09-08;145;5
3453;2023-09-08;980;1
3454;2023-09-08;467;4
3455;2023-09-08;493;5
3456;2023-09-09;816;5
3457;2023-09-09;518;4
3458;2023-09-09;13;2
3459;2023-09-09;421;3
3460;2023-09-09;221;3
3461;2023-09-09;756;1
3462;2023-09-09;48;5
3463;2023-09-09;272;5
3464;2023-09-09;748;4
3465;2023-09-09;516;3
3466;2023-09-09;149;2
3467;2023-09-09;97;3
3468;2023-09-09;932;3
3469;2023-09-09;121;1
3470;2023-09-09;183;2
3471;2023-09-09;315;4
3472;2023-09-09;142;3
3473;2023-09-09;498;5
3474;2023-09-09;951;3
3475;2023-09-09;60;3
3476;2023-09-10;470;5
3477;2023-09-10;595;5
3478;2023-09-10;497;4
3479;2023-09-10;905;5
3480;2023-09-10;882;1
3481;2023-09-10;967;1
3482;2023-09-10;237;5
3483;2023-09-10;229;2
3484;2023-09-10;698;5
3485;2023-09-10;611;4
3486;2023-09-10;679;3
3487;2023-09-10;30;6
3488;2023-09-10;206;6
3489;2023-09-10;43;5
3490;2023-09-10;27;5
3491;2023-09-11;403;1
3492;2023-09-11;890;5
3493;2023-09-11;238;4
3494;2023-09-11;396;2
3495;2023-09-11;297;1
3496;2023-09-11;729;4
3497;2023-09-11;371;1
3498;2023-09-11;976;1
3499;2023-09-11;491;6
3500;2023-09-11;277;4
3501;2023-09-11;290;6
3502;2023-09-11;608;2
3503;2023-09-11;891;6
3504;2023-09-11;154;6
3505;2023-09-11;504;6
3506;2023-09-11;247;6
3507;2023-09-11;717;2
3508;2023-09-11;127;1
3509;2023-09-12;620;2
3510;2023-09-12;316;6
3511;2023-09-12;894;5
3512;2023-09-12;340;5
3513;2023-09-12;153;6
3514;2023-09-12;954;2
3515;2023-09-12;603;4
3516;2023-09-12;344;5
3517;2023-09-12;723;6
3518;2023-09-12;863;6
3519;2023-09-13;257;5
3520;2023-09-13;83;4
3521;2023-09-13;900;5
3522;2023-09-13;761;3
3523;2023-09-13;511;6
3524;2023-09-13;360;5
3525;2023-09-13;230;3
3526;2023-09-13;448;4
3527;2023-09-13;805;6
3528;2023-09-13;944;5
3529;2023-09-13;22;3
3530;2023-09-14;354;1
3531;2023-09-14;650;1
3532;2023-09-14;212;3
3533;2023-09-14;838;1
3534;2023-09-14;159;3
3535;2023-09-14;749;5
3536;2023-09-14;674;6
3537;2023-09-14;175;6
3538;2023-09-14;141;3
3539;2023-09-14;684;1
3540;2023-09-14;932;2
3541;2023-09-14;578;1
3542;2023-09-14;978;2
3543;2023-09-14;30;4
3544;2023-09-14;144;1
3545;2023-09-15;603;6
3546;2023-09-15;201;4
3547;2023-09-15;377;5
3548;2023-09-15;237;1
3549;2023-09-15;323;1
3550;2023-09-15;842;2
3551;2023-09-15;732;3
3552;2023-09-15;860;1
3553;2023-09-15;538;2
3554;2023-09-15;713;5
3555;2023-09-15;39;4
3556;2023-09-15;463;1
3557;2023-09-15;579;1
3558;2023-09-15;87;2
3559;2023-09-16;389;3
3560;2023-09-16;719;3
3561;2023-09-16;291;6
3562;2023-09-16;210;1
3563;2023-09-16;889;5
3564;2023-09-16;909;6
3565;2023-09-16;201;5
3566;2023-09-16;875;1
3567;2023-09-16;774;4
3568;2023-09-16;797;2
3569;2023-09-17;551;6
3570;2023-09-17;272;2
3571;2023-09-17;925;1
3572;2023-09-17;965;6
3573;2023-09-17;138;4
3574;2023-09-17;988;5
3575;2023-09-17;316;1
3576;2023-09-17;648;6
3577;2023-09-17;843;1
3578;2023-09-17;825;2
3579;2023-09-17;529;5
3580;2023-09-17;431;3
3581;2023-09-18;66;5
3582;2023-09-18;156;6
3583;2023-09-18;820;3
3584;2023-09-18;81;5
3585;2023-09-18;654;6
3586;2023-09-18;595;4
3587;2023-09-18;92;4
3588;2023-09-18;745;3
3589;2023-09-18;796;4
3590;2023-09-18;394;2
3591;2023-09-18;822;1
3592;2023-09-18;187;6
3593;2023-09-18;202;4
3594;2023-09-18;447;6
3595;2023-09-18;680;5
3596;2023-09-18;705;6
3597;2023-09-18;123;1
3598;2023-09-18;996;3
3599;2023-09-18;303;1
3600;2023-09-18;543;3
3601;2023-09-19;719;4
3602;2023-09-19;716;5
3603;2023-09-19;67;1
3604;2023-09-19;567;5
3605;2023-09-19;141;3
3606;2023-09-19;818;1
3607;2023-09-19;580;5
3608;2023-09-19;292;5
3609;2023-09-19;448;4
3610;2023-09-19;850;1
3611;2023-09-19;469;4
3612;2023-09-20;213;5
3613;2023-09-20;503;3
3614;2023-09-20;512;1
3615;2023-09-20;142;5
3616;2023-09-20;476;4
3617;2023-09-20;809;5
3618;2023-09-20;111;1
3619;2023-09-20;444;5
3620;2023-09-20;806;1
3621;2023-09-20;613;1
3622;2023-09-20;610;6
3623;2023-09-20;421;6
3624;2023-09-20;816;3
3625;2023-09-20;877;5
3626;2023-09-20;244;1
3627;2023-09-21;829;5
3628;2023-09-21;437;1
3629;2023-09-21;268;6
3630;2023-09-21;878;2
3631;2023-09-21;597;3
3632;2023-09-21;142;2
3633;2023-09-21;396;4
3634;2023-09-21;210;4
3635;2023-09-22;400;4
3636;2023-09-22;157;5
3637;2023-09-22;568;5
3638;2023-09-22;786;6
3639;2023-09-22;669;6
3640;2023-09-22;739;3
3641;2023-09-22;788;1
3642;2023-09-22;502;3
3643;2023-09-22;275;2
3644;2023-09-22;335;2
3645;2023-09-22;949;6
3646;2023-09-22;868;3
3647;2023-09-22;609;1
3648;2023-09-22;547;4
3649;2023-09-22;382;2
3650;2023-09-22;532;4
3651;2023-09-23;227;1
3652;2023-09-23;738;1
3653;2023-09-23;300;6
3654;2023-09-23;110;3
3655;2023-09-23;316;5
3656;2023-09-23;501;5
3657;2023-09-23;211;5
3658;2023-09-23;659;2
3659;2023-09-23;624;6
3660;2023-09-24;162;1
3661;2023-09-24;351;6
3662;2023-09-24;340;4
3663;2023-09-24;613;4
3664;2023-09-24;696;5
3665;2023-09-24;889;4
3666;2023-09-24;697;3
3667;2023-09-24;816;4
3668;2023-09-24;43;2
3669;2023-09-24;442;1
3670;2023-09-24;604;1
3671;2023-09-24;856;5
3672;2023-09-24;657;5
3673;2023-09-24;192;2
3674;2023-09-24;854;4
3675;2023-09-24;668;5
3676;2023-09-25;924;6
3677;2023-09-25;962;5
3678;2023-09-25;591;2
3679;2023-09-25;381;6
3680;2023-09-25;75;4
3681;2023-09-25;739;3
3682;2023-09-25;867;3
3683;2023-09-25;609;6
3684;2023-09-25;772;2
3685;2023-09-26;930;4
3686;2023-09-26;828;5
3687;2023-09-26;183;5
3688;2023-09-26;546;1
3689;2023-09-26;315;1
3690;2023-09-26;551;4
3691;2023-09-26;994;3
3692;2023-09-26;449;4
3693;2023-09-26;681;1
3694;2023-09-26;751;5
3695;2023-09-26;129;2
3696;2023-09-26;838;5
3697;2023-09-26;77;3
3698;2023-09-26;128;3
3699;2023-09-26;955;6
3700;2023-09-27;17;6
3701;2023-09-27;116;4
3702;2023-09-27;643;1
3703;2023-09-27;918;4
3704;2023-09-27;569;3
3705;2023-09-27;494;6
3706;2023-09-27;393;3
3707;2023-09-27;560;6
3708;2023-09-27;40;5
3709;2023-09-27;855;4
3710;2023-09-27;427;5
3711;2023-09-27;527;3
3712;2023-09-27;968;5
3713;2023-09-28;818;1
3714;2023-09-28;75;6
3715;2023-09-28;85;5
3716;2023-09-28;806;1
3717;2023-09-28;54;5
3718;2023-09-28;571;6
3719;2023-09-28;335;1
3720;2023-09-28;223;6
3721;2023-09-28;432;4
3722;2023-09-28;184;4
3723;2023-09-28;97;6
3724;2023-09-28;51;2
3725;2023-09-28;148;2
3726;2023-09-28;240;5
3727;2023-09-28;407;4
3728;2023-09-28;399;3
3729;2023-09-29;567;3
3730;2023-09-29;247;1
3731;2023-09-29;969;1
3732;2023-09-29;270;6
3733;2023-09-29;614;4
3734;2023-09-29;969;4
3735;2023-09-29;907;3
3736;2023-09-29;43;1
3737;2023-09-29;151;4
3738;2023-09-29;642;1
3739;2023-09-29;926;6
3740;2023-09-30;974;5
3741;2023-09-30;528;4
3742;2023-09-30;63;2
3743;2023-09-30;824;1
3744;2023-09-30;980;6
3745;2023-09-30;494;3
3746;2023-09-30;798;3
3747;2023-09-30;347;1
3748;2023-09-30;620;6
3749;2023-09-30;892;3
3750;2023-09-30;75;3
3751;2023-09-30;267;1
3752;2023-10-01;899;4
3753;2023-10-01;74;4
3754;2023-10-01;883;5
3755;2023-10-01;873;1
3756;2023-10-01;466;5
3757;2023-10-01;77;1
3758;2023-10-01;486;6
3759;2023-10-01;268;4
3760;2023-10-01;224;6
3761;2023-10-01;472;3
3762;2023-10-01;231;4
3763;2023-10-01;6;3
3764;2023-10-01;534;5
3765;2023-10-01;116;2
3766;2023-10-01;153;1
3767;2023-10-01;547;3
3768;2023-10-01;602;2
3769;2023-10-01;181;1
3770;2023-10-01;555;5
3771;2023-10-02;16;4
3772;2023-10-02;489;6
3773;2023-10-02;694;4
3774;2023-10-02;562;2
3775;2023-10-02;883;1
3776;2023-10-02;977;6
3777;2023-10-02;362;5
3778;2023-10-02;578;4
3779;2023-10-02;236;3
3780;2023-10-02;548;4
3781;2023-10-02;983;2
3782;2023-10-02;704;3
3783;2023-10-02;84;1
3784;2023-10-03;393;2
3785;2023-10-03;67;2
3786;2023-10-03;547;6
3787;2023-10-03;704;5
3788;2023-10-03;803;4
3789;2023-10-03;494;3
3790;2023-10-03;510;5
3791;2023-10-03;767;4
3792;2023-10-04;169;6
3793;2023-10-04;30;1
3794;2023-10-04;457;5
3795;2023-10-04;602;6
3796;2023-10-04;501;3
3797;2023-10-04;75;6
3798;2023-10-04;517;2
3799;2023-10-04;983;3
3800;2023-10-04;243;2
3801;2023-10-04;752;1
3802;2023-10-04;342;5
3803;2023-10-04;480;3
3804;2023-10-04;504;1
3805;2023-10-04;37;6
3806;2023-10-04;890;6
3807;2023-10-04;448;5
3808;2023-10-04;494;2
3809;2023-10-04;941;6
3810;2023-10-05;214;2
3811;2023-10-05;119;2
3812;2023-10-05;635;5
3813;2023-10-05;407;5
3814;2023-10-05;42;5
3815;2023-10-05;352;3
3816;2023-10-05;527;5
3817;2023-10-05;270;4
3818;2023-10-05;548;1
3819;2023-10-05;762;4
3820;2023-10-05;19;1
3821;2023-10-05;290;4
3822;2023-10-06;44;1
3823;2023-10-06;649;4
3824;2023-10-06;169;2
3825;2023-10-06;41;1
3826;2023-10-06;670;5
3827;2023-10-06;286;1
3828;2023-10-06;248;3
3829;2023-10-06;500;1
3830;2023-10-06;239;1
3831;2023-10-06;725;2
3832;2023-10-06;84;4
3833;2023-10-06;994;5
3834;2023-10-06;781;2
3835;2023-10-07;259;3
3836;2023-10-07;898;1
3837;2023-10-07;947;6
3838;2023-10-07;957;4
3839;2023-10-07;859;1
3840;2023-10-07;488;1
3841;2023-10-07;270;5
3842;2023-10-07;274;5
3843;2023-10-07;981;3
3844;2023-10-07;431;4
3845;2023-10-07;190;4
3846;2023-10-07;692;5
3847;2023-10-07;184;1
3848;2023-10-07;91;5
3849;2023-10-08;932;5
3850;2023-10-08;398;2
3851;2023-10-08;323;5
3852;2023-10-08;323;6
3853;2023-10-08;929;6
3854;2023-10-08;585;3
3855;2023-10-08;225;1
3856;2023-10-08;511;1
3857;2023-10-08;782;6
3858;2023-10-08;325;3
3859;2023-10-08;138;5
3860;2023-10-08;142;6
3861;2023-10-08;717;2
3862;2023-10-08;593;6
3863;2023-10-08;376;2
3864;2023-10-09;610;1
3865;2023-10-09;307;4
3866;2023-10-09;472;4
3867;2023-10-09;795;4
3868;2023-10-09;20;5
3869;2023-10-09;676;1
3870;2023-10-09;786;5
3871;2023-10-09;763;2
3872;2023-10-09;258;1
3873;2023-10-09;110;4
3874;2023-10-09;319;1
3875;2023-10-09;546;3
3876;2023-10-10;583;1
3877;2023-10-10;164;5
3878;2023-10-10;935;1
3879;2023-10-10;249;1
3880;2023-10-10;277;1
3881;2023-10-10;894;6
3882;2023-10-10;533;1
3883;2023-10-10;813;4
3884;2023-10-10;420;2
3885;2023-10-10;13;3
3886;2023-10-10;460;5
3887;2023-10-10;660;6
3888;2023-10-10;293;4
3889;2023-10-10;861;4
3890;2023-10-11;272;2
3891;2023-10-11;593;2
3892;2023-10-11;742;2
3893;2023-10-11;982;2
3894;2023-10-11;388;2
3895;2023-10-11;818;6
3896;2023-10-11;167;3
3897;2023-10-11;723;4
3898;2023-10-11;84;1
3899;2023-10-11;723;1
3900;2023-10-11;851;4
3901;2023-10-11;260;4
3902;2023-10-11;789;1
3903;2023-10-11;63;5
3904;2023-10-11;842;2
3905;2023-10-12;610;5
3906;2023-10-12;537;2
3907;2023-10-12;742;4
3908;2023-10-12;175;6
3909;2023-10-12;648;1
3910;2023-10-12;830;5
3911;2023-10-12;210;6
3912;2023-10-12;656;6
3913;2023-10-12;279;3
3914;2023-10-12;441;2
3915;2023-10-12;294;3
3916;2023-10-12;943;2
3917;2023-10-12;331;6
3918;2023-10-12;975;2
3919;2023-10-13;361;2
3920;2023-10-13;549;5
3921;2023-10-13;550;2
3922;2023-10-13;130;3
3923;2023-10-13;45;2
3924;2023-10-13;35;5
3925;2023-10-13;12;3
3926;2023-10-13;287;6
3927;2023-10-13;235;1
3928;2023-10-13;220;2
3929;2023-10-13;693;3
3930;2023-10-13;322;1
3931;2023-10-13;367;2
3932;2023-10-13;436;1
3933;2023-10-13;369;2
3934;2023-10-14;590;3
3935;2023-10-14;968;5
3936;2023-10-14;698;5
3937;2023-10-14;478;3
3938;2023-10-14;65;2
3939;2023-10-14;436;5
3940;2023-10-14;611;2
3941;2023-10-14;979;2
3942;2023-10-14;133;4
3943;2023-10-14;126;2
3944;2023-10-15;951;3
3945;2023-10-15;461;5
3946;2023-10-15;734;6
3947;2023-10-15;179;6
3948;2023-10-15;26;4
3949;2023-10-15;196;3
3950;2023-10-15;172;6
3951;2023-10-15;220;1
3952;2023-10-16;801;5
3953;2023-10-16;49;1
3954;2023-10-16;381;4
3955;2023-10-16;735;3
3956;2023-10-16;349;1
3957;2023-10-16;222;6
3958;2023-10-16;938;4
3959;2023-10-16;12;4
3960;2023-10-16;474;5
3961;2023-10-16;570;4
3962;2023-10-16;319;5
3963;2023-10-16;343;4
3964;2023-10-17;888;4
3965;2023-10-17;953;6
3966;2023-10-17;391;4
3967;2023-10-17;978;4
3968;2023-10-17;714;4
3969;2023-10-17;433;4
3970;2023-10-17;835;5
3971;2023-10-17;273;6
3972;2023-10-17;990;5
3973;2023-10-17;636;2
3974;2023-10-17;566;6
3975;2023-10-17;241;6
3976;2023-10-18;128;4
3977;2023-10-18;403;1
3978;2023-10-18;415;4
3979;2023-10-18;910;3
3980;2023-10-18;579;5
3981;2023-10-18;574;6
3982;2023-10-18;437;6
3983;2023-10-18;244;4
3984;2023-10-19;108;2
3985;2023-10-19;772;5
3986;2023-10-19;739;4
3987;2023-10-19;614;5
3988;2023-10-19;685;2
3989;2023-10-19;877;2
3990;2023-10-19;883;5
3991;2023-10-19;527;1
3992;2023-10-19;681;3
3993;2023-10-19;471;3
3994;2023-10-19;673;5
3995;2023-10-19;862;4
3996;2023-10-19;71;1
3997;2023-10-19;273;3
3998;2023-10-19;407;5
3999;2023-10-19;181;4
4000;2023-10-19;637;2
4001;2023-10-19;412;1
4002;2023-10-19;831;1
4003;2023-10-19;834;1
4004;2023-10-20;211;5
4005;2023-10-20;734;5
4006;2023-10-20;35;5
4007;2023-10-20;131;2
4008;2023-10-20;888;5
4009;2023-10-20;539;1
4010;2023-10-20;812;6
4011;2023-10-20;945;2
4012;2023-10-20;772;5
4013;2023-10-20;708;5
4014;2023-10-20;182;3
4015;2023-10-20;386;5
4016;2023-10-20;852;6
4017;2023-10-21;286;4
4018;2023-10-21;894;2
4019;2023-10-21;313;5
4020;2023-10-21;160;2
4021;2023-10-21;533;4
4022;2023-10-21;356;3
4023;2023-10-21;88;3
4024;2023-10-21;569;3
4025;2023-10-21;622;6
4026;2023-10-21;567;4
4027;2023-10-21;827;3
4028;2023-10-21;907;5
4029;2023-10-21;475;1
4030;2023-10-21;560;2
4031;2023-10-21;859;2
4032;2023-10-21;470;1
4033;2023-10-21;610;3
4034;2023-10-22;46;1
4035;2023-10-22;927;3
4036;2023-10-22;244;6
4037;2023-10-22;286;4
4038;2023-10-22;856;5
4039;2023-10-22;190;1
4040;2023-10-22;676;4
4041;2023-10-22;77;3
4042;2023-10-22;313;1
4043;2023-10-22;442;3
4044;2023-10-22;81;3
4045;2023-10-22;579;1
4046;2023-10-22;35;2
4047;2023-10-22;657;1
4048;2023-10-23;866;6
4049;2023-10-23;409;4
4050;2023-10-23;705;2
4051;2023-10-23;731;2
4052;2023-10-23;254;5
4053;2023-10-23;450;2
4054;2023-10-23;123;1
4055;2023-10-23;518;2
4056;2023-10-23;36;3
4057;2023-10-23;975;5
4058;2023-10-24;518;1
4059;2023-10-24;751;1
4060;2023-10-24;676;2
